FAC_NAME,YEAR_QTR,YEAR,PrivatePublic,TotalMargin,TYPE_HOSP
ZUCKERBERG SAN FRANCISCO GENERAL HOSPITAL & TRAUMA CENTER,20184,2018,Public,0.028711708,Comparable
ALAMEDA HOSPITAL,20194,2019,Private,-0.212341731,Comparable
ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMPUS,20194,2019,Private,0.02284447,Comparable
UCSF BENIOFF CHILDREN'S HOSPITAL OAKLAND,20194,2019,Private,0.052886351,Comparable
HIGHLAND HOSPITAL,20194,2019,Public,-0.088287647,Comparable
KINDRED HOSPITAL - SAN FRANCISCO BAY AREA,20194,2019,Private,0.242242426,Comparable
ALTA BATES SUMMIT MEDICAL CENTER - SUMMIT HAWTHORNE,20194,2019,Private,-0.014887076,Comparable
ST. ROSE HOSPITAL,20194,2019,Private,-0.005800779,Comparable
WASHINGTON HOSPITAL - FREMONT,20194,2019,Public,0.017866037,Comparable
SAN LEANDRO HOSPITAL,20194,2019,Public,0.13334332,Comparable
MERRITT PERALTA INSTITUTE CDRH,20194,2019,Private,0.699686325,Comparable
FREMONT HOSPITAL,20194,2019,Private,0.31275079,Comparable
VALLEYCARE MEDICAL CENTER,20194,2019,Private,0.086967962,Comparable
KAISER FOUNDATION HOSPITAL - FREMONT,20194,2019,Private,#DIV/0!,Kaiser Foundation Health
TELECARE HERITAGE - PHF,20194,2019,Private,0.083008907,Psychiatric Health Facilities
TELECARE WILLOW ROCK CENTER - PHF,20194,2019,Private,0.05359931,Psychiatric Health Facilities
EDEN MEDICAL CENTER,20194,2019,Private,0.021801308,Comparable
KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,20194,2019,Private,#DIV/0!,Kaiser Foundation Health
KAISER FOUNDATION HOSPITAL - SAN LEANDRO,20194,2019,Private,#DIV/0!,Kaiser Foundation Health
KAISER FOUNDATION NORTHERN REGION,20194,2019,Private,0.107743662,Kaiser Foundation Health
SUTTER AMADOR HOSPITAL,20194,2019,Private,0.065330655,Comparable
ORCHARD HOSPITAL,20194,2019,Private,0.053878831,Comparable
ADVENTIST HEALTH FEATHER RIVER,20194,2019,Private,-1.281969583,Comparable
OROVILLE HOSPITAL,20194,2019,Private,-0.012620591,Comparable
ENLOE MEDICAL CENTER - ESPLANADE CAMPUS,20194,2019,Private,0.026924942,Comparable
BUTTE COUNTY MENTAL HEALTH - PHF,20194,2019,Public,-2.130686672,Psychiatric Health Facilities
MARK TWAIN MEDICAL CENTER,20194,2019,Private,-0.0920531,Comparable
COLUSA MEDICAL CENTER,20194,2019,Private,-0.410385666,Comparable
CONTRA COSTA REGIONAL MEDICAL CENTER,20194,2019,Public,-0.068933394,Comparable
SUTTER DELTA MEDICAL CENTER,20194,2019,Private,-0.004217632,Comparable
JOHN MUIR MEDICAL CENTER - WALNUT CREEK,20194,2019,Private,0.107054784,Comparable
KAISER FOUNDATION HOSPITAL - WALNUT CREEK,20194,2019,Private,#DIV/0!,Kaiser Foundation Health
JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS,20194,2019,Private,0.025968733,Comparable
SAN RAMON REGIONAL MEDICAL CENTER,20194,2019,Private,0.037991058,Comparable
JOHN MUIR BEHAVIORAL HEALTH CENTER,20194,2019,Private,-0.144840217,Comparable
KAISER FOUNDATION HOSPITAL - ANTIOCH,20194,2019,Private,#DIV/0!,Kaiser Foundation Health
SUTTER COAST HOSPITAL,20194,2019,Private,0.053525393,Comparable
BARTON MEMORIAL HOSPITAL,20194,2019,Private,0.129082429,Comparable
MARSHALL MEDICAL CENTER,20194,2019,Private,-0.090300153,Comparable
EL DORADO COUNTY MENTAL HEALTH - PHF,20194,2019,Public,-0.008629563,Psychiatric Health Facilities
CLOVIS COMMUNITY MEDICAL CENTER,20194,2019,Private,0.082631883,Comparable
COMMUNITY REGIONAL MEDICAL CENTER - FRESNO,20194,2019,Private,0.075159641,Comparable
ADVENTIST HEALTH REEDLEY,20194,2019,Public,0.10459824,Comparable
ST. AGNES MEDICAL CENTER,20194,2019,Private,0.008824927,Comparable
SAN JOAQUIN VALLEY REHABILITATION HOSPITAL,20194,2019,Private,0.288439268,Comparable
FRESNO SURGICAL HOSPITAL,20194,2019,Private,0.062772531,Comparable
KAISER FOUNDATION HOSPITAL - FRESNO,20194,2019,Private,#DIV/0!,Kaiser Foundation Health
EXODUS PSYCHIATRIC HEALTH FACILITY FRESNO,20194,2019,Private,-1.327031314,Psychiatric Health Facilities
COALINGA STATE HOSPITAL,20194,2019,Public,-0.02289955,State Hospitals
CENTRAL STAR PSYCHIATRIC HEALTH FACILITY,20194,2019,Private,-3.006925342,Psychiatric Health Facilities
GLENN MEDICAL CENTER,20194,2019,Private,-0.010960614,Comparable
MAD RIVER COMMUNITY HOSPITAL,20194,2019,Private,-0.04788431,Comparable
JEROLD PHELPS COMMUNITY HOSPITAL,20194,2019,Public,0.19778077,Comparable
REDWOOD MEMORIAL HOSPITAL,20194,2019,Private,0.544094756,Comparable
ST. JOSEPH HOSPITAL - EUREKA,20194,2019,Private,0.191755006,Comparable
SEMPERVIRENS - PHF,20194,2019,Public,0.021499376,Psychiatric Health Facilities
EL CENTRO REGIONAL MEDICAL CENTER,20194,2019,Public,-0.000457315,Comparable
PIONEERS MEMORIAL HEALTHCARE DISTRICT,20194,2019,Public,-0.056415886,Comparable
NORTHERN INYO HOSPITAL,20194,2019,Public,-0.145212277,Comparable
SOUTHERN INYO HOSPITAL,20194,2019,Public,-0.096654714,Comparable
DELANO REGIONAL MEDICAL CENTER,20194,2019,Private,0.078358368,Comparable
BAKERSFIELD MEMORIAL HOSPITAL,20194,2019,Private,0.102812795,Comparable
KERN MEDICAL CENTER,20194,2019,Public,-0.360069937,Comparable
KERN VALLEY HOSPITAL DISTRICT,20194,2019,Public,0.0390922,Comparable
MERCY HOSPITAL - BAKERSFIELD,20194,2019,Private,0.248314518,Comparable
GOOD SAMARITAN HOSPITAL - BAKERSFIELD,20194,2019,Private,-0.015317905,Comparable
RIDGECREST REGIONAL HOSPITAL,20194,2019,Private,-0.006689335,Comparable
ADVENTIST HEALTH BAKERSFIELD,20194,2019,Private,0.037601502,Comparable
ENCOMPASS HEALTH REHABILITATION HOSPITAL OF BAKERSFIELD,20194,2019,Private,0.196835179,Comparable
BAKERSFIELD BEHAVIORAL HEALTHCARE HOSPITAL,20194,2019,Private,-0.259526616,Comparable
BAKERSFIELD HEART HOSPITAL,20194,2019,Private,0.125900711,Comparable
CRESTWOOD PSYCHIATRIC HEALTH FACILITY - BAKERSFIELD,20194,2019,Private,0.15693854,Psychiatric Health Facilities
ADVENTIST HEALTH TEHACHAPI VALLEY,20194,2019,Public,-0.085897563,Comparable
ADVENTIST HEALTH HANFORD,20194,2019,Private,0.064481148,Comparable
ADVENTIST HEALTH CLEARLAKE,20194,2019,Private,0.007040438,Comparable
SUTTER LAKESIDE HOSPITAL,20194,2019,Private,0.019736656,Comparable
BANNER LASSEN MEDICAL CENTER,20194,2019,Private,0.154321134,Comparable
ALHAMBRA HOSPITAL MEDICAL CENTER,20194,2019,Private,0.014589256,Comparable
BHC ALHAMBRA HOSPITAL,20194,2019,Private,0.316770773,Comparable
ANTELOPE VALLEY HOSPITAL,20194,2019,Public,0.286301411,Comparable
CATALINA ISLAND MEDICAL CENTER,20194,2019,Private,-0.003526883,Comparable
KINDRED HOSPITAL - BALDWIN PARK,20194,2019,Private,0.224641437,Comparable
BARLOW RESPIRATORY HOSPITAL,20194,2019,Private,0.07793565,Comparable
ST. MARY MEDICAL CENTER - LONG BEACH,20194,2019,Private,-0.202399452,Comparable
BEVERLY HOSPITAL,20194,2019,Private,-0.015556213,Comparable
CALIFORNIA HOSPITAL MEDICAL CENTER,20194,2019,Private,0.501512737,Comparable
CASA COLINA HOSPITAL AND CENTER FOR HEALTH CARE,20194,2019,Private,0.053125335,Comparable
CENTINELA HOSPITAL MEDICAL CENTER,20194,2019,Private,0.053615406,Comparable
KEDREN COMMUNITY MENTAL HEALTH CENTER,20194,2019,Private,-0.106212467,Comparable
CALIFORNIA REHABILITATION INSTITUTE,20194,2019,Private,0.174354472,Comparable
AURORA CHARTER OAK,20194,2019,Private,0.086437511,Comparable
CHILDREN'S HOSPITAL LOS ANGELES,20194,2019,Private,0.148750075,Comparable
CITY OF HOPE HELFORD CLINICAL RESEARCH HOSPITAL,20194,2019,Private,0.061848347,Comparable
COLLEGE HOSPITAL,20194,2019,Private,0.154858843,Comparable
KINDRED HOSPITAL - SOUTH BAY,20194,2019,Private,0.181220801,Comparable
COMMUNITY HOSPITAL OF HUNTINGTON PARK,20194,2019,Private,-0.0574034,Comparable
LOS ANGELES COMMUNITY HOSPITAL,20194,2019,Private,0.310118211,Comparable
SAN GABRIEL VALLEY MEDICAL CENTER,20194,2019,Private,0.002563678,Comparable
DEL AMO HOSPITAL,20194,2019,Private,0.288846226,Comparable
LAKEWOOD REGIONAL MEDICAL CENTER,20194,2019,Private,0.033769731,Comparable
PIH HOSPITAL - DOWNEY,20194,2019,Private,-0.003302331,Comparable
EAST LOS ANGELES DOCTOR'S HOSPITAL,20194,2019,Private,0.053136007,Comparable
ENCINO HOSPITAL MEDICAL CENTER,20194,2019,Private,-0.177795264,Comparable
EMANATE HEALTH FOOTHILL PRESBYTERIAN HOSPITAL,20194,2019,Private,0.082275727,Comparable
KINDRED HOSPITAL - LOS ANGELES,20194,2019,Private,0.177050034,Comparable
GARFIELD MEDICAL CENTER,20194,2019,Private,0.02783039,Comparable
GATEWAYS HOSPITAL AND MENTAL HEALTH CENTER,20194,2019,Private,-0.011938563,Comparable
ADVENTIST HEALTH GLENDALE,20194,2019,Private,0.017304062,Comparable
GLENDORA OAKS BEHAVIORAL HEALTH HOSPITAL,20194,2019,Private,-0.373683195,Comparable
GREATER EL MONTE COMMUNITY HOSPITAL,20194,2019,Private,0.023801293,Comparable
SOUTHERN CALIFORNIA HOSPITAL AT HOLLYWOOD,20194,2019,Private,0.15006244,Comparable
HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,20194,2019,Private,0.074944119,Comparable
PROVIDENCE HOLY CROSS MEDICAL CENTER,20194,2019,Private,0.079558198,Comparable
GOOD SAMARITAN HOSPITAL - LA,20194,2019,Private,-0.065920983,Comparable
HUNTINGTON MEMORIAL HOSPITAL,20194,2019,Private,0.01555569,Comparable
TORRANCE MEMORIAL MEDICAL CENTER,20194,2019,Private,0.09214664,Comparable
KAISER FOUNDATION HOSPITAL - LOS ANGELES,20194,2019,Private,#DIV/0!,Kaiser Foundation Health
KAISER FOUNDATION HOSPITAL - SOUTH BAY,20194,2019,Private,#DIV/0!,Kaiser Foundation Health
KAISER FOUNDATION HOSPITAL - PANORAMA CITY,20194,2019,Private,#DIV/0!,Kaiser Foundation Health
KAISER FOUNDATION HOSPITAL - WEST LOS ANGELES,20194,2019,Private,#DIV/0!,Kaiser Foundation Health
KINDRED HOSPITAL - LA MIRADA,20194,2019,Private,0.196248851,Comparable
AURORA LAS ENCINAS HOSPITAL,20194,2019,Private,-0.056944834,Comparable
PROVIDENCE LITTLE COMPANY OF MARY MC - TORRANCE,20194,2019,Private,-0.042246615,Comparable
CEDARS-SINAI MARINA DEL REY HOSPITAL,20194,2019,Private,0.080062397,Comparable
PROVIDENCE TARZANA MEDICAL CENTER,20194,2019,Private,-0.162794316,Comparable
MEMORIAL HOSPITAL OF GARDENA,20194,2019,Private,0.026099104,Comparable
GLENDALE MEMORIAL HOSPITAL AND HEALTH CTR,20194,2019,Private,0.014719844,Comparable
MISSION COMMUNITY HOSPITAL - PANORAMA,20194,2019,Private,0.167575107,Comparable
MEMORIALCARE LONG BEACH MEDICAL CENTER,20194,2019,Private,0.025560857,Comparable
METHODIST HOSPITAL OF SOUTHERN CALIFORNIA,20194,2019,Private,0.103871473,Comparable
OLYMPIA MEDICAL CENTER,20194,2019,Private,0.08659586,Comparable
MONROVIA MEMORIAL HOSPITAL,20194,2019,Private,0.288502664,Comparable
MONTEREY PARK HOSPITAL,20194,2019,Private,0.138967984,Comparable
MOTION PICTURE AND TELEVISION HOSPITAL,20194,2019,Private,-0.656098475,Comparable
CEDARS-SINAI MEDICAL CENTER,20194,2019,Private,0.215914592,Comparable
NORTHRIDGE HOSPITAL MEDICAL CENTER,20194,2019,Private,0.154531084,Comparable
COLLEGE MEDICAL CENTER,20194,2019,Private,-0.098737916,Comparable
KINDRED HOSPITAL PARAMOUNT,20194,2019,Private,0.016422025,Comparable
POMONA VALLEY HOSPITAL MEDICAL CENTER,20194,2019,Private,-0.105873884,Comparable
PRESBYTERIAN INTERCOMMUNITY HOSPITAL,20194,2019,Private,0.177097457,Comparable
EMANATE HEALTH QUEEN OF THE VALLEY HOSPITAL,20194,2019,Private,0.080576889,Comparable
L.A. DOWNTOWN MEDICAL CENTER,20194,2019,Private,-0.283644981,Comparable
SAN DIMAS COMMUNITY HOSPITAL,20194,2019,Private,0.031430459,Comparable
PROVIDENCE LITTLE COMPANY OF MARY MC - SAN PEDRO,20194,2019,Private,-0.060682558,Comparable
DOCS SURGICAL HOSPITAL,20194,2019,Private,-0.06037023,Comparable
SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL,20194,2019,Private,0.03196602,Comparable
PACIFICA HOSPITAL OF THE VALLEY,20194,2019,Private,0.315314202,Comparable
SHERMAN OAKS HOSPITAL,20194,2019,Private,0.031329881,Comparable
ST. FRANCIS MEDICAL CENTER,20194,2019,Private,0.050619764,Comparable
PROVIDENCE ST. JOHN'S HEALTH CENTER,20194,2019,Private,-0.185084296,Comparable
PROVIDENCE ST. JOSEPH MEDICAL CENTER,20194,2019,Private,0.027815604,Comparable
ST. VINCENT MEDICAL CENTER,20194,2019,Private,-0.38224719,Comparable
COAST PLAZA HOSPITAL,20194,2019,Private,-0.296401909,Comparable
TARZANA TREATMENT CENTER,20194,2019,Private,0.516575261,Comparable
RONALD REAGAN UCLA MEDICAL CENTER,20194,2019,Private,0.101399865,Comparable
VALLEY PRESBYTERIAN HOSPITAL,20194,2019,Private,0.125085259,Comparable
USC VERDUGO HILLS HOSPITAL,20194,2019,Private,-0.023210397,Comparable
WEST COVINA MEDICAL CENTER,20194,2019,Private,0.213561576,Comparable
WEST HILLS HOSPITAL AND MEDICAL CENTER,20194,2019,Private,0.152669877,Comparable
ADVENTIST HEALTH WHITE MEMORIAL,20194,2019,Private,0.033965188,Comparable
WHITTIER HOSPITAL MEDICAL CENTER,20194,2019,Private,0.112200625,Comparable
RESNICK NEUROPSYCHIATRIC HOSPITAL AT UCLA,20194,2019,Private,-0.071778875,Comparable
HENRY MAYO NEWHALL HOSPITAL,20194,2019,Private,0.054063333,Comparable
METROPOLITAN STATE HOSPITAL,20194,2019,Public,-0.010848126,State Hospitals
USC KENNETH NORRIS JR. CANCER HOSPITAL,20194,2019,Private,0.257286441,Comparable
TOM REDGATE MEMORIAL RECOVERY CENTER,20194,2019,Private,0.125954204,Comparable
LAC/HARBOR - UCLA MEDICAL CENTER,20194,2019,Public,0.223310023,Comparable
LAC/USC MEDICAL CENTER,20194,2019,Public,-0.004771784,Comparable
"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL",20194,2019,Private,0.068819914,Comparable
LAC/OLIVE VIEW - UCLA MEDICAL CENTER,20194,2019,Public,-0.088117043,Comparable
KAISER FOUNDATION SOUTHERN REGION,20194,2019,Private,0.109943865,Kaiser Foundation Health
LAC/RANCHO LOS AMIGOS NATIONAL REHABILITATION CENTER,20194,2019,Public,0.318636238,Comparable
KAISER FOUNDATION HOSPITAL - WOODLAND HILLS,20194,2019,Private,#DIV/0!,Kaiser Foundation Health
AMERICAN RECOVERY CENTER,20194,2019,Private,0.29909176,Comparable
KECK HOSPITAL OF USC,20194,2019,Private,0.058212329,Comparable
STAR VIEW ADOLESCENT - PHF,20194,2019,Private,0.523469291,Psychiatric Health Facilities
LA CASA PSYCHIATRIC HEALTH FACILITY,20194,2019,Private,-0.000313329,Psychiatric Health Facilities
KAISER FOUNDATION HOSPITAL - BALDWIN PARK,20194,2019,Private,#DIV/0!,Kaiser Foundation Health
EARL AND LORRAINE MILLER CHILDRENS HOSPITAL,20194,2019,Private,0.04435525,Comparable
KAISER FOUNDATION HOSPITAL - DOWNEY,20194,2019,Private,#DIV/0!,Kaiser Foundation Health
JOYCE EISENBERG KEEFER MEDICAL CENTER,20194,2019,Private,0.113728914,Hospital-LTC Emphasis
PALMDALE REGIONAL MEDICAL CENTER,20194,2019,Private,0.213378986,Comparable
EXODUS RECOVERY - PHF,20194,2019,Private,-0.61291578,Psychiatric Health Facilities
OCEAN VIEW PSYCHIATRIC HEALTH FACILITY,20194,2019,Private,-0.272656137,Psychiatric Health Facilities
MADERA COMMUNITY HOSPITAL,20194,2019,Private,-0.016043601,Comparable
VALLEY CHILDREN'S HOSPITAL,20194,2019,Private,0.268349927,Comparable
KAISER FOUNDATION HOSPITAL - SAN RAFAEL,20194,2019,Private,#DIV/0!,Kaiser Foundation Health
KENTFIELD HOSPITAL,20194,2019,Private,0.167037056,Comparable
MARIN GENERAL HOSPITAL,20194,2019,Private,0.004772363,Comparable
NOVATO COMMUNITY HOSPITAL,20194,2019,Private,-0.025223423,Comparable
JOHN C. FREMONT HEALTHCARE DISTRICT,20194,2019,Public,0.089701693,Comparable
MENDOCINO COAST DISTRICT HOSPITAL,20194,2019,Public,-0.014832619,Comparable
ADVENTIST HEALTH UKIAH VALLEY,20194,2019,Private,-0.015617207,Comparable
ADVENTIST HEALTH HOWARD MEMORIAL,20194,2019,Private,0.045280267,Comparable
MEMORIAL HOSPITAL LOS BANOS,20194,2019,Private,0.181845974,Comparable
MERCY MEDICAL CENTER - MERCED,20194,2019,Private,0.314533577,Comparable
MARIE GREEN PSYCHIATRIC CENTER - PHF,20194,2019,Public,0,Psychiatric Health Facilities
SURPRISE VALLEY COMMUNITY HOSPITAL,20194,2019,Public,0.304968162,Comparable
MODOC MEDICAL CENTER,20194,2019,Public,0.26286106,Comparable
MAMMOTH HOSPITAL,20194,2019,Public,0.131183127,Comparable
COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,20194,2019,Private,0.110435116,Comparable
GEORGE L. MEE MEMORIAL HOSPITAL,20194,2019,Private,0.096529493,Comparable
SALINAS VALLEY MEMORIAL HOSPITAL,20194,2019,Public,0.144839605,Comparable
NATIVIDAD MEDICAL CENTER,20194,2019,Public,0.05297755,Comparable
QUEEN OF THE VALLEY MEDICAL CENTER,20194,2019,Private,0.192691691,Comparable
ADVENTIST HEALTH ST. HELENA,20194,2019,Private,-0.09839191,Comparable
NAPA STATE HOSPITAL,20194,2019,Public,-0.283040489,State Hospitals
SIERRA NEVADA MEMORIAL HOSPITAL,20194,2019,Private,0.069357652,Comparable
TAHOE FOREST HOSPITAL,20194,2019,Public,0.058971707,Comparable
CHILDREN'S HOSPITAL OF ORANGE COUNTY,20194,2019,Private,0.097878155,Comparable
MEMORIALCARE ORANGE COAST MEDICAL CENTER,20194,2019,Private,0.125338471,Comparable
AHMC ANAHEIM REGIONAL MEDICAL CENTER,20194,2019,Private,-0.021862521,Comparable
KINDRED HOSPITAL - BREA,20194,2019,Private,0.324668394,Comparable
CHAPMAN GLOBAL MEDICAL CENTER,20194,2019,Private,-0.079551282,Comparable
COLLEGE HOSPITAL COSTA MESA,20194,2019,Private,0.407003161,Comparable
FOUNTAIN VALLEY REGIONAL HOSPITAL AND MC - EUCLID,20194,2019,Private,0.02147347,Comparable
ANAHEIM GLOBAL MEDICAL CENTER,20194,2019,Private,-0.058918072,Comparable
HOAG MEMORIAL HOSPITAL PRESBYTERIAN,20194,2019,Private,0.273102497,Comparable
HUNTINGTON BEACH HOSPITAL,20194,2019,Private,-0.070949315,Comparable
LA PALMA INTERCOMMUNITY HOSPITAL,20194,2019,Private,-0.041563958,Comparable
LOS ALAMITOS MEDICAL CENTER,20194,2019,Private,0.002410839,Comparable
SOUTH COAST GLOBAL MEDICAL CENTER,20194,2019,Private,-0.224564782,Comparable
MISSION HOSPITAL REGIONAL MEDICAL CENTER,20194,2019,Private,0.172634341,Comparable
UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,20194,2019,Private,0.064425741,Comparable
GARDEN GROVE HOSPITAL AND MEDICAL CENTER,20194,2019,Private,-0.069306292,Comparable
PLACENTIA LINDA HOSPITAL,20194,2019,Private,0.086990175,Comparable
NEWPORT BAY HOSPITAL,20194,2019,Private,-0.004545254,Comparable
MEMORIALCARE SADDLEBACK MEDICAL CENTER,20194,2019,Private,0.096061083,Comparable
ST. JOSEPH HOSPITAL - ORANGE,20194,2019,Private,0.11277939,Comparable
ST. JUDE MEDICAL CENTER,20194,2019,Private,0.175666619,Comparable
FOOTHILL REGIONAL MEDICAL CENTER,20194,2019,Private,0.035744103,Comparable
WEST ANAHEIM MEDICAL CENTER,20194,2019,Private,0.147730759,Comparable
KINDRED HOSPITAL - WESTMINSTER,20194,2019,Private,-0.003132387,Comparable
ORANGE COUNTY GLOBAL MEDICAL CENTER,20194,2019,Private,-0.101758357,Comparable
FAIRVIEW DEVELOPMENTAL CENTER,20194,2019,Public,-1.724434496,State Hospitals
ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TUSTIN,20194,2019,Private,0.066617884,Comparable
CHILDREN'S HOSPITAL AT MISSION,20194,2019,Private,0.290577747,Comparable
HEALTHBRIDGE CHILDREN'S HOSPITAL - ORANGE,20194,2019,Private,-0.007384927,Comparable
KAISER FOUNDATION HOSPITAL - ORANGE CO - ANAHEIM,20194,2019,Private,#DIV/0!,Kaiser Foundation Health
HOAG ORTHOPEDIC INSTITUTE,20194,2019,Private,0.271099939,Comparable
LAGUNA TREATMENT HOSPITAL,20194,2019,Private,0.202572631,Comparable
SUTTER AUBURN FAITH HOSPITAL,20194,2019,Private,0.043291132,Comparable
SUTTER ROSEVILLE MEDICAL CENTER,20194,2019,Private,0.145643131,Comparable
KAISER FOUNDATION HOSPITAL - ROSEVILLE,20194,2019,Private,#DIV/0!,Kaiser Foundation Health
CIRBY HILLS BEHAVIORAL HEALTH,20194,2019,Private,-0.023181546,Psychiatric Health Facilities
EASTERN PLUMAS HEALTH CARE,20194,2019,Public,0.192603103,Comparable
PLUMAS DISTRICT HOSPITAL,20194,2019,Public,0.042619207,Comparable
SENECA HEALTHCARE DISTRICT,20194,2019,Public,0.203688164,Comparable
THE BETTY FORD CENTER,20194,2019,Private,0.282108469,Comparable
CORONA REGIONAL MEDICAL CENTER - MAIN,20194,2019,Private,-0.019114056,Comparable
DESERT REGIONAL MEDICAL CENTER,20194,2019,Private,0.069102847,Comparable
EISENHOWER MEDICAL CENTER,20194,2019,Private,-0.00466569,Comparable
HEMET GLOBAL MEDICAL CENTER,20194,2019,Public,0.1408478,Comparable
JOHN F. KENNEDY MEMORIAL HOSPITAL,20194,2019,Private,-0.068843206,Comparable
PACIFIC GROVE HOSPITAL,20194,2019,Private,0.253413481,Comparable
PALO VERDE HOSPITAL,20194,2019,Public,0.320148665,Comparable
DOCTORS HOSPITAL OF RIVERSIDE,20194,2019,Private,-0.089914465,Comparable
RIVERSIDE COMMUNITY HOSPITAL,20194,2019,Private,0.352170782,Comparable
SAN GORGONIO MEMORIAL HOSPITAL,20194,2019,Public,-0.151004674,Comparable
KINDRED HOSPITAL - RIVERSIDE,20194,2019,Private,-0.014639621,Comparable
MENIFEE GLOBAL MEDICAL CENTER,20194,2019,Public,-0.106034812,Comparable
KAISER FOUNDATION HOSPITAL - RIVERSIDE,20194,2019,Private,#DIV/0!,Kaiser Foundation Health
KAISER FOUNDATION HOSPITAL - MORENO VALLEY,20194,2019,Private,#DIV/0!,Kaiser Foundation Health
SOUTHWEST HEALTHCARE SYSTEM - MURRIETA,20194,2019,Private,0.12065811,Comparable
TELECARE RIVERSIDE COUNTY PSYCHIATRIC HEALTH FACILITY,20194,2019,Private,0.060724323,Psychiatric Health Facilities
RIVERSIDE UNIVERSITY HEALTH SYSTEM MEDICAL CENTER,20194,2019,Public,-0.010404614,Comparable
VIBRA REHABILITATION HOSPITAL OF RANCHO MIRAGE,20194,2019,Private,-0.023362761,Comparable
TEMECULA VALLEY HOSPITAL,20194,2019,Private,0.002741021,Comparable
LOMA LINDA UNIVERSITY MEDICAL CENTER - MURRIETA,20194,2019,Private,-0.179059555,Comparable
KAISER FOUNDATION HOSPITAL - SACRAMENTO,20194,2019,Private,#DIV/0!,Kaiser Foundation Health
MERCY GENERAL HOSPITAL,20194,2019,Private,0.090398536,Comparable
MERCY SAN JUAN HOSPITAL,20194,2019,Private,0.154439076,Comparable
METHODIST HOSPITAL - SACRAMENTO,20194,2019,Private,-0.071215445,Comparable
UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,20194,2019,Private,0.008147358,Comparable
