FAC_NAME,YEAR_QTR,YEAR,PrivatePublic,TotalMargin
ATASCADERO STATE HOSPITAL,20174,,Public,0.275667733
AURORA BEHAVIORAL HEALTHCARE - SANTA ROSA,20174,,Private,0.009421348
AURORA CHARTER OAK,20174,,Private,0.142130625
AURORA LAS ENCINAS HOSPITAL,20174,,Private,0.129494287
AURORA SAN DIEGO,20174,,Private,0.151770948
AURORA VISTA DEL MAR HOSPITAL,20174,,Private,0.106225121
BAKERSFIELD BEHAVIORAL HEALTHCARE HOSPITAL,20174,,Private,-0.059228192
BAKERSFIELD HEART HOSPITAL,20174,,Private,0.241896824
BAKERSFIELD MEMORIAL HOSPITAL,20174,,Private,0.104926269
BALLARD REHABILITATION HOSPITAL,20174,,Private,0.303638237
BANNER LASSEN MEDICAL CENTER,20174,,Private,0.314323013
BARLOW RESPIRATORY HOSPITAL,20174,,Private,-0.04996275
BARSTOW COMMUNITY HOSPITAL,20174,,Private,0.315052565
BARTON MEMORIAL HOSPITAL,20174,,Private,0.098858705
BEAR VALLEY COMMUNITY HOSPITAL,20174,,Public,0.11618319
BEVERLY HOSPITAL,20174,,Private,0.052405695
BHC ALHAMBRA HOSPITAL,20174,,Private,0.336871698
BUTTE COUNTY MENTAL HEALTH - PHF,20174,,Public,-4.319781173
CALIFORNIA HOSPITAL MEDICAL CENTER,20174,,Private,0.130378674
CALIFORNIA PACIFIC MEDICAL CENTER,20174,,Private,0.154582822
CALIFORNIA PACIFIC MEDICAL CENTER - ST LUKES CAMPUS,20174,,Private,-0.476472835
CALIFORNIA REHABILITATION INSTITUTE,20174,,Private,0.050156483
CANYON RIDGE HOSPITAL,20174,,Private,0.394012808
CASA COLINA HOSPITAL AND CENTER FOR HEALTH CARE,20174,,Private,0.032061609
CATALINA ISLAND MEDICAL CENTER,20174,,Private,-3.376667046
CEDARS-SINAI MEDICAL CENTER,20174,,Private,0.161256927
CENTINELA HOSPITAL MEDICAL CENTER,20174,,Private,0.119560366
CENTRAL STAR - PHF,20174,,Private,-1.176462322
CENTRAL VALLEY SPECIALTY HOSPITAL,20174,,Private,0.23328633
CHAPMAN GLOBAL MEDICAL CENTER,20174,,Private,-0.030487722
CHILDREN'S HOSPITAL AND RESEARCH CENTER AT OAKLAND,20174,,Private,0.098301719
CHILDREN'S HOSPITAL - MISSION,20174,,Private,0.087278088
CHILDREN'S HOSPITAL - LOS ANGELES,20174,,Private,0.080265266
CHILDREN'S HOSPITAL - ORANGE COUNTY,20174,,Private,0.108645839
CHILDRENS RECOVERY CENTER OF NORTHERN CALIFORNIA,20174,,Private,0.117456831
CHINESE HOSPITAL,20174,,Private,0.011485064
CHINO VALLEY MEDICAL CENTER,20174,,Private,0.103569914
CITRUS VALLEY MEDICAL CENTER - QV CAMPUS,20174,,Private,0.180414034
CITY OF HOPE HELFORD CLINICAL RESEARCH HOSPITAL,20174,,Private,-0.014836966
CLOVIS COMMUNITY MEDICAL CENTER,20174,,Private,0.017798273
COALINGA REGIONAL MEDICAL CENTER,20174,,Public,-0.252166456
COALINGA STATE HOSPITAL,20174,,Public,0.000309656
COAST PLAZA HOSPITAL,20174,,Private,-0.133586938
COLLEGE HOSPITAL,20174,,Private,0.156201503
COLLEGE HOSPITAL COSTA MESA,20174,,Private,-0.007690416
COLLEGE MEDICAL CENTER,20174,,Private,-0.142564977
COLORADO RIVER MEDICAL CENTER,20174,,Private,0.012776032
COLUSA REGIONAL MEDICAL CENTER,20174,,Private,#DIV/0!
COMMUNITY HOSPITAL OF HUNTINGTON PARK,20174,,Private,-0.079078703
COMMUNITY HOSPITAL OF LONG BEACH,20174,,Private,-0.026014331
COMMUNITY HOSPITAL OF SAN BERNARDINO,20174,,Private,-0.05483853
COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,20174,,Private,0.131476771
COMMUNITY MEMORIAL HOSPITAL OF SAN BUENAVENTURA,20174,,Private,0.082715642
COMMUNITY REGIONAL MEDICAL CENTER - FRESNO,20174,,Private,-0.007062845
CONTRA COSTA REGIONAL MEDICAL CENTER,20174,,Public,-0.009777671
CORONA REGIONAL MEDICAL CENTER - MAIN,20174,,Private,-0.067979762
CRESTWOOD BAKERSFIELD - PHF,20174,,Private,0.183929831
CRESTWOOD CARMICHAEL - PHF,20174,,Private,0.133343283
CRESTWOOD SACRAMENTO - PHF,20174,,Private,0.20634526
CRESTWOOD SAN JOSE - PHF,20174,,Private,0.224393704
CRESTWOOD SOLANO - PHF,20174,,Private,0.090053161
DAMERON HOSPITAL ASSOCIATION,20174,,Private,-0.087553151
DEL AMO HOSPITAL,20174,,Private,0.280850036
DELANO REGIONAL MEDICAL CENTER,20174,,Private,0.032170635
DESERT REGIONAL MEDICAL CENTER,20174,,Private,0.097437036
DESERT VALLEY HOSPITAL,20174,,Private,0.189356049
DOCTORS HOSPITAL OF MANTECA,20174,,Private,0.12217318
DOCTORS MEDICAL CENTER - MODESTO,20174,,Private,0.133760056
DOMINICAN HOSPITAL,20174,,Private,0.197288881
DOWNEY REGIONAL MEDICAL CENTER,20174,,Private,-0.035452582
EARL AND LORRAINE MILLER CHILDRENS HOSPITAL,20174,,Private,-0.067494448
EAST LOS ANGELES DOCTOR'S HOSPITAL,20174,,Private,-0.003367372
EASTERN PLUMAS HEALTH CARE,20174,,Public,0.136724938
EDEN MEDICAL CENTER,20174,,Private,0.062920798
EISENHOWER MEDICAL CENTER,20174,,Private,-0.049399235
EL CAMINO HOSPITAL,20174,,Public,0.234917171
EL CENTRO REGIONAL MEDICAL CENTER,20174,,Public,-0.058832075
EL DORADO COUNTY MENTAL HEALTH - PHF,20174,,Public,-0.249446389
EMANUEL MEDICAL CENTER,20174,,Private,0.200564131
ENCINO HOSPITAL MEDICAL CENTER,20174,,Private,0.078170558
ENLOE MEDICAL CENTER - ESPLANADE CAMPUS,20174,,Private,0.00831938
EXODUS FRESNO - PHF,20174,,Private,-0.098129393
EXODUS RECOVERY - PHF,20174,,Private,-0.167275707
FAIRCHILD MEDICAL CENTER,20174,,Private,0.024853134
FAIRVIEW DEVELOPMENTAL CENTER,20174,,Public,1.19812E-05
FOOTHILL PRESBYTERIAN HOSPITAL,20174,,Private,0.058035431
FOOTHILL REGIONAL MEDICAL CENTER,20174,,Private,0.011539141
FOUNTAIN VALLEY REGIONAL HOSPITAL AND MEDICAL CENTER-EUCLID,20174,,Private,0.229988993
FREMONT HOSPITAL,20174,,Private,0.229662641
FRENCH HOSPITAL MEDICAL CENTER - SAN LUIS OBISPO,20174,,Private,-0.013914871
FRESNO SURGICAL HOSPITAL,20174,,Private,0.109956008
GARDEN GROVE HOSPITAL AND MEDICAL CENTER,20174,,Private,0.221217544
GARDENS REGIONAL HOSPITAL AND MEDICAL CENTER,20174,,Private,-1.032824705
GARFIELD MEDICAL CENTER,20174,,Private,0.077818957
GATEWAYS HOSPITAL AND MENTAL HEALTH CENTER,20174,,Private,0.014637942
GEORGE L. MEE MEMORIAL HOSPITAL,20174,,Private,-0.068457934
GLENDALE MEMORIAL HOSPITAL AND HEALTH CENTER,20174,,Private,-0.122602356
GLENDORA COMMUNITY HOSPITAL,20174,,Private,-0.170235356
GLENN MEDICAL CENTER,20174,,Private,-0.356163121
GOLETA VALLEY COTTAGE HOSPITAL,20174,,Private,0.109548731
GOOD SAMARITAN HOSPITAL - BAKERSFIELD,20174,,Private,0.161053702
GOOD SAMARITAN HOSPITAL - LA,20174,,Private,-0.110540831
GOOD SAMARITAN HOSPITAL - SAN JOSE,20174,,Private,0.241269698
GREATER EL MONTE COMMUNITY HOSPITAL,20174,,Private,-0.067403085
HAZEL HAWKINS MEMORIAL HOSPITAL,20174,,Public,-0.042429874
HEALDSBURG DISTRICT HOSPITAL,20174,,Public,-0.001971747
HEALTHBRIDGE CHILDREN'S HOSPITAL - ORANGE,20174,,Private,0.061889617
HEALTHSOUTH REHABILITATION HOSPITAL - BAKERSFIELD,20174,,Private,0.251732366
HEALTHSOUTH REHABILITATION HOSPITAL - MODESTO,20174,,Private,-0.014791057
HEALTHSOUTH REHABILITATION HOSPITAL - TUSTIN,20174,,Private,0.102476097
HEMET VALLEY MEDICAL CENTER,20174,,Public,0.101865102
HENRY MAYO NEWHALL HOSPITAL,20174,,Private,0.04218394
HERITAGE OAKS HOSPITAL,20174,,Private,0.351595564
HI-DESERT MEDICAL CENTER,20174,,Private,-0.220627312
HIGHLAND HOSPITAL,20174,,Public,-0.257365288
HOAG MEMORIAL HOSPITAL PRESBYTERIAN,20174,,Private,0.314221537
HOAG ORTHOPEDIC INSTITUTE,20174,,Private,0.283874866
HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,20174,,Private,-0.003566058
HUNTINGTON BEACH HOSPITAL,20174,,Private,0.056962782
HUNTINGTON MEMORIAL HOSPITAL,20174,,Private,0.025820007
JEROLD PHELPS COMMUNITY HOSPITAL,20174,,Public,1
JEWISH HOME,20174,,Private,0.150873189
JOHN C. FREMONT HEALTHCARE DISTRICT,20174,,Public,0.018644701
JOHN F. KENNEDY MEMORIAL HOSPITAL,20174,,Private,-0.009718731
JOHN MUIR BEHAVIORAL HEALTH CENTER,20174,,Private,0.102788337
JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS,20174,,Private,-0.003979381
JOHN MUIR MEDICAL CENTER - WALNUT CREEK,20174,,Private,0.107112712
JOYCE EISENBERG KEEFER MEDICAL CENTER,20174,,Private,0.153650021
KAISER FOUNDATION HOSPITAL - ANTIOCH,20174,,Private,#DIV/0!
KAISER FOUNDATION HOSPITAL - BALDWIN PARK,20174,,Private,#DIV/0!
KAISER FOUNDATION HOSPITAL - DOWNEY,20174,,Private,#DIV/0!
KAISER FOUNDATION HOSPITAL - FONTANA,20174,,Private,#DIV/0!
KAISER FOUNDATION HOSPITAL - FREMONT,20174,,Private,#DIV/0!
KAISER FOUNDATION HOSPITAL - FRESNO,20174,,Private,#DIV/0!
KAISER FOUNDATION HOSPITAL - LOS ANGELES,20174,,Private,#DIV/0!
KAISER FOUNDATION HOSPITAL - MANTECA,20174,,Private,#DIV/0!
KAISER FOUNDATION HOSPITAL - MORENO VALLEY,20174,,Private,#DIV/0!
KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,20174,,Private,#DIV/0!
KAISER FOUNDATION HOSPITAL - ORANGE CO - ANAHEIM,20174,,Private,#DIV/0!
KAISER FOUNDATION HOSPITAL - PANORAMA CITY,20174,,Private,#DIV/0!
KAISER FOUNDATION HOSPITAL - REDWOOD CITY,20174,,Private,#DIV/0!
KAISER FOUNDATION HOSPITAL - RIVERSIDE,20174,,Private,#DIV/0!
KAISER FOUNDATION HOSPITAL - ROSEVILLE,20174,,Private,#DIV/0!
KAISER FOUNDATION HOSPITAL - SACRAMENTO,20174,,Private,#DIV/0!
KAISER FOUNDATION HOSPITAL - SAN DIEGO,20174,,Private,#DIV/0!
KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,20174,,Private,#DIV/0!
KAISER FOUNDATION HOSPITAL - SAN JOSE,20174,,Private,#DIV/0!
KAISER FOUNDATION HOSPITAL - SAN LEANDRO,20174,,Private,#DIV/0!
KAISER FOUNDATION HOSPITAL - SAN RAFAEL,20174,,Private,#DIV/0!
KAISER FOUNDATION HOSPITAL - SANTA CLARA,20174,,Private,#DIV/0!
KAISER FOUNDATION HOSPITAL - SANTA ROSA,20174,,Private,#DIV/0!
KAISER FOUNDATION HOSPITAL - SOUTH BAY,20174,,Private,#DIV/0!
KAISER FOUNDATION HOSPITAL - SOUTH SACRAMENTO,20174,,Private,#DIV/0!
KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,20174,,Private,#DIV/0!
KAISER FOUNDATION HOSPITAL - VACAVILLE,20174,,Private,#DIV/0!
KAISER FOUNDATION HOSPITAL - WALNUT CREEK,20174,,Private,#DIV/0!
KAISER FOUNDATION HOSPITAL - WEST LOS ANGELES,20174,,Private,#DIV/0!
KAISER FOUNDATION HOSPITAL - WOODLAND HILLS,20174,,Private,#DIV/0!
KAISER FOUNDATION HOSPITAL - REHABILITATION CENTER - VALLEJO,20174,,Private,#DIV/0!
KAISER FOUNDATION NORTHERN REGION,20174,,Private,-0.016743977
KAISER FOUNDATION SOUTHERN REGION,20174,,Private,0.11848764
KAISER PERMANENTE SANTA CLARA - PHF,20174,,Private,#DIV/0!
KAWEAH DELTA MEDICAL CENTER,20174,,Public,0.060746815
KECK HOSPITAL OF USC,20174,,Private,0.073232218
KEDREN COMMUNITY MENTAL HEALTH CENTER,20174,,Private,-0.0826478
KENTFIELD HOSPITAL,20174,,Private,0.147717417
KERN MEDICAL CENTER,20174,,Public,-0.299536626
KERN VALLEY HOSPITAL DISTRICT,20174,,Public,0.068461094
KINDRED HOSPITAL - BALDWIN PARK,20174,,Private,0.246631736
KINDRED HOSPITAL - BREA,20174,,Private,0.050407676
KINDRED HOSPITAL - LA MIRADA,20174,,Private,0.177517147
KINDRED HOSPITAL - LOS ANGELES,20174,,Private,0.284986558
KINDRED HOSPITAL - ONTARIO,20174,,Private,0.288941105
KINDRED HOSPITAL - RANCHO,20174,,Private,0.097347202
KINDRED HOSPITAL - RIVERSIDE,20174,,Private,0.054918418
KINDRED HOSPITAL - SAN DIEGO,20174,,Private,0.131431394
KINDRED HOSPITAL - SAN FRANCISCO BAY AREA,20174,,Private,0.278564918
KINDRED HOSPITAL - SOUTH BAY,20174,,Private,0.154763218
KINDRED HOSPITAL - WESTMINSTER,20174,,Private,-0.021042688
LA CASA - PHF,20174,,Private,0.000422664
LA PALMA INTERCOMMUNITY HOSPITAL,20174,,Private,0.021455612
LAC/HARBOR - UCLA MEDICAL CENTER,20174,,Public,0.182006944
LAC/OLIVE VIEW - UCLA MEDICAL CENTER,20174,,Public,-0.275505337
LAC/RANCHO LOS AMIGOS NATIONAL REHABILITATION CENTER,20174,,Public,0.012176305
LAC/USC MEDICAL CENTER,20174,,Public,0.188060841
LAGUNA HONDA HOSPITAL AND REHABILITATION CENTER,20174,,Public,0.049054559
LAGUNA TREATMENT HOSPITAL,20174,,Private,0.639631126
LAKEWOOD REGIONAL MEDICAL CENTER,20174,,Private,0.100913478
LANGLEY PORTER PSYCHIATRIC INSTITUTE,20174,,Private,-0.212215291
LOMA LINDA UNIVERSITY BEHAVIORAL MEDICINE CENTER,20174,,Private,-0.075102618
LOMA LINDA UNIVERSITY CHILDREN'S HOSPITAL,20174,,Private,-0.023983795
LOMA LINDA UNIVERSITY MEDICAL CENTER,20174,,Private,0.068482462
LOMA LINDA UNIVERSITY MEDICAL CENTER - MURRIETA,20174,,Private,-0.165227354
LOMPOC VALLEY MEDICAL CENTER,20174,,Public,0.038011742
LONG BEACH MEMORIAL MEDICAL CENTER,20174,,Private,0.103477015
LOS ALAMITOS MEDICAL CENTER,20174,,Private,0.131406651
LOS ANGELES COMMUNITY HOSPITAL,20174,,Private,0.176845831
LOS ROBLES HOSPITAL AND MEDICAL CENTER,20174,,Private,0.320315273
LUCILE SALTER PACKARD CHILDREN'S HOSPITAL AT STANFORD,20174,,Private,0.011264671
MAD RIVER COMMUNITY HOSPITAL,20174,,Private,0.062837212
MADERA COMMUNITY HOSPITAL,20174,,Private,-0.118996872
MAMMOTH HOSPITAL,20174,,Public,0.124840544
MARIAN MEDICAL CENTER,20174,,Private,0.077775176
MARIE GREEN PSYCHIATRIC CENTER - PHF,20174,,Public,0
MARIN GENERAL HOSPITAL,20174,,Private,0.05138364
MARINA DEL REY HOSPITAL,20174,,Private,-0.086786522
MARK TWAIN MEDICAL CENTER,20174,,Private,-0.078594566
MARSHALL MEDICAL CENTER,20174,,Private,-0.034406349
"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL",20174,,Private,0.16456947
MAYERS MEMORIAL HOSPITAL,20174,,Public,0.119037564
MEMORIAL HOSPITAL - LOS BANOS,20174,,Private,0.307386961
MEMORIAL HOSPITAL - MODESTO,20174,,Private,0.057525531
MEMORIAL HOSPITAL - GARDENA,20174,,Private,0.090750978
MENDOCINO COAST DISTRICT HOSPITAL,20174,,Public,-0.023169337
MENIFEE VALLEY MEDICAL CENTER,20174,,Public,0.064417269
MENLO PARK SURGICAL HOSPITAL,20174,,Private,0.18389316
MERCY GENERAL HOSPITAL,20174,,Private,0.084789145
MERCY HOSPITAL - BAKERSFIELD,20174,,Private,0.030281222
MERCY HOSPITAL - FOLSOM,20174,,Private,0.309761821
MERCY MEDICAL CENTER - MERCED,20174,,Private,0.052325393
MERCY MEDICAL CENTER - REDDING,20174,,Private,0.201833947
MERCY MEDICAL CENTER - MT. SHASTA,20174,,Private,-0.001083145
MERCY SAN JUAN HOSPITAL,20174,,Private,0.053219075
MERRITT PERALTA INSTITUTE CDRH,20174,,Private,0.714046068
METHODIST HOSPITAL - SACRAMENTO,20174,,Private,-0.018026987
METHODIST HOSPITAL OF SOUTHERN CALIFORNIA,20174,,Private,0.100826689
METROPOLITAN STATE HOSPITAL,20174,,Public,2.84232E-06
MILLS-PENINSULA MEDICAL CENTER,20174,,Private,0.044219684
MIRACLE MILE MEDICAL CENTER,20174,,Private,-0.269960263
MISSION COMMUNITY HOSPITAL - PANORAMA,20174,,Private,0.104253726
MISSION HOSPITAL REGIONAL MEDICAL CENTER,20174,,Private,0.143827121
MODOC MEDICAL CENTER,20174,,Public,0.276937612
MONROVIA MEMORIAL HOSPITAL,20174,,Private,0.282722416
MONTCLAIR HOSPITAL MEDICAL CENTER,20174,,Private,0.203130819
MONTEREY PARK HOSPITAL,20174,,Private,0.146496709
MOTION PICTURE AND TELEVISION HOSPITAL,20174,,Private,-0.987331373
MOUNTAINS COMMUNITY HOSPITAL,20174,,Public,0.156153001
NAPA STATE HOSPITAL,20174,,Public,-2.46163E-05
NATIVIDAD MEDICAL CENTER,20174,,Public,0.115315464
NEWPORT BAY HOSPITAL,20174,,Private,-0.002540246
NORTH VALLEY BEHAVIORAL HEALTH - PHF,20174,,Private,-0.017592283
NORTHBAY MEDICAL CENTER,20174,,Private,-0.008610464
NORTHERN INYO HOSPITAL,20174,,Public,0.005028562
NORTHRIDGE HOSPITAL MEDICAL CENTER,20174,,Private,-0.032024476
NOVATO COMMUNITY HOSPITAL,20174,,Private,-0.105910277
OAK VALLEY DISTRICT HOSPITAL,20174,,Public,0.010316809
OCEAN VIEW - PHF,20174,,Private,0.314794559
O'CONNOR HOSPITAL,20174,,Private,-0.122197068
OJAI VALLEY COMMUNITY HOSPITAL,20174,,Private,-0.059414668
OLYMPIA MEDICAL CENTER,20174,,Private,0.068606049
ORANGE COAST MEMORIAL MEDICAL CENTER,20174,,Private,0.053612068
ORANGE COUNTY GLOBAL MEDICAL CENTER,20174,,Private,0.162800278
ORCHARD HOSPITAL,20174,,Private,-0.121244432
OROVILLE HOSPITAL,20174,,Private,0.050688026
PACIFIC ALLIANCE MEDICAL CENTER,20174,,Private,-0.105095694
PACIFIC GROVE HOSPITAL,20174,,Private,0.189362646
PACIFICA HOSPITAL OF THE VALLEY,20174,,Private,0.277768439
PALMDALE REGIONAL MEDICAL CENTER,20174,,Private,0.151339199
PALO VERDE HOSPITAL,20174,,Public,0.155673875
PALOMAR HEALTH DOWNTOWN CAMPUS,20174,,Public,0.147960265
PARADISE VALLEY HOSPITAL,20174,,Private,-0.14262343
PARKVIEW COMMUNITY HOSPITAL,20174,,Private,0.025724431
PATIENTS' HOSPITAL OF REDDING,20174,,Private,0.106621816
PATTON STATE HOSPITAL,20174,,Public,0.000136434
PETALUMA VALLEY HOSPITAL,20174,,Private,0.014314511
PIONEERS MEMORIAL HEALTHCARE DISTRICT,20174,,Public,-0.063209699
PLACENTIA LINDA HOSPITAL,20174,,Private,0.200405661
PLUMAS DISTRICT HOSPITAL,20174,,Public,0.08052084
POMERADO HOSPITAL,20174,,Public,0.234870878
POMONA VALLEY HOSPITAL MEDICAL CENTER,20174,,Private,0.993701103
PORTERVILLE STATE HOSPITAL,20174,,Public,-0.000169832
PRESBYTERIAN INTERCOMMUNITY HOSPITAL,20174,,Private,0.157264047
PROMISE HOSPITAL OF EAST LOS ANGELES,20174,,Private,-0.065902001
PROMISE HOSPITAL OF EAST LOS ANGELES-SUBURBAN CAMPUS,20174,,Private,-0.063819666
PROMISE HOSPITAL OF SAN DIEGO,20174,,Private,-0.182574463
PROVIDENCE HOLY CROSS MEDICAL CENTER,20174,,Private,0.002237265
PROVIDENCE LITTLE COMPANY OF MARY MEDICAL CENTER - SAN PEDRO,20174,,Private,-0.087822705
PROVIDENCE LITTLE COMPANY OF MARY MEDICAL CENTER - TORRANCE,20174,,Private,-0.088247964
PROVIDENCE ST. JOHN'S HEALTH CENTER,20174,,Private,-0.190725708
PROVIDENCE ST. JOSEPH MEDICAL CENTER,20174,,Private,-0.051350093
PROVIDENCE TARZANA MEDICAL CENTER,20174,,Private,-0.19209856
QUEEN OF THE VALLEY HOSPITAL,20174,,Private,0.056916017
RADY CHILDREN'S HOSPITAL - SAN DIEGO,20174,,Private,0.239869525
REDLANDS COMMUNITY HOSPITAL,20174,,Private,0.072526044
REDWOOD MEMORIAL HOSPITAL,20174,,Private,0.349367093
REGIONAL MEDICAL CENTER OF SAN JOSE,20174,,Private,-0.078415525
RESNICK NEUROPSYCHIATRIC HOSPITAL AT UCLA,20174,,Private,-0.056394617
RESTPADD - PHF,20174,,Private,0.102398157
RESTPADD RED BLUFF - PHF,20174,,Private,-0.220149623
RIDEOUT MEMORIAL HOSPITAL,20174,,Private,-0.047221376
RIDGECREST REGIONAL HOSPITAL,20174,,Private,0.026307065
RIVERSIDE COMMUNITY HOSPITAL,20174,,Private,0.19212779
RIVERSIDE UNIVERSITY HEALTH SYSTEM MEDICAL CENTER,20174,,Public,0.006534217
RONALD REAGAN UCLA MEDICAL CENTER,20174,,Private,0.062142054
SACRAMENTO MENTAL HEALTH TREATMENT CENTER - PHF,20174,,Public,-1.268553643
SADDLEBACK MEMORIAL MEDICAL CENTER,20174,,Private,0.089694273
SALINAS VALLEY MEMORIAL HOSPITAL,20174,,Public,0.15432303
SAN ANTONIO REGIONAL HOSPITAL,20174,,Private,-0.012015615
SAN DIEGO COUNTY PSYCHIATRIC HOSPITAL,20174,,Public,0.002121363
SAN DIMAS COMMUNITY HOSPITAL,20174,,Private,0.024717139
SAN GABRIEL VALLEY MEDICAL CENTER,20174,,Private,-0.029051581
SAN GORGONIO MEMORIAL HOSPITAL,20174,,Public,-0.001772394
SAN JOAQUIN - PHF,20174,,Public,0
SAN JOAQUIN GENERAL HOSPITAL,20174,,Public,0.068211083
SAN JOAQUIN VALLEY REHABILITATION HOSPITAL,20174,,Private,0.330854324
SAN JOSE BEHAVIORAL HEALTH,20174,,Private,1.000354997
SAN LEANDRO HOSPITAL,20174,,Public,0.103774848
SAN LUIS OBISPO COUNTY - PHF,20174,,Public,-0.472791705
SAN MATEO MEDICAL CENTER,20174,,Public,0.013198706
SAN RAMON REGIONAL MEDICAL CENTER,20174,,Private,0.101780632
SANTA BARBARA COTTAGE HOSPITAL,20174,,Private,0.254877452
SANTA BARBARA - PHF,20174,,Public,-1.071454302
SANTA CLARA VALLEY MEDICAL CENTER,20174,,Public,-0.062385805
SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC,20174,,Private,0.042225851
SANTA ROSA MEMORIAL HOSPITAL,20174,,Private,0.107951474
SANTA YNEZ VALLEY COTTAGE HOSPITAL,20174,,Private,0.409766799
SCRIPPS GREEN HOSPITAL,20174,,Private,0.124889672
SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,20174,,Private,0.055602675
SCRIPPS MEMORIAL HOSPITAL - LA JOLLA,20174,,Private,0.213565369
SCRIPPS MERCY HOSPITAL,20174,,Private,-0.000446779
SEMPERVIRENS - PHF,20174,,Public,0.238362063
SENECA HEALTHCARE DISTRICT,20174,,Public,-0.014840685
SEQUOIA HOSPITAL,20174,,Private,0.025730934
SETON MEDICAL CENTER,20174,,Private,-0.144189333
SHARP CHULA VISTA MEDICAL CENTER,20174,,Private,0.062887614
SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER,20174,,Private,0.070374685
SHARP GROSSMONT HOSPITAL,20174,,Private,0.080721142
SHARP MCDONALD CENTER,20174,,Private,0.38621017
SHARP MEMORIAL HOSPITAL,20174,,Private,0.239804708
SHARP MESA VISTA HOSPITAL,20174,,Private,0.047159964
SHASTA REGIONAL MEDICAL CENTER,20174,,Private,0.098335413
SHERMAN OAKS HOSPITAL,20174,,Private,0.06736992
SHRINERS HOSPITAL FOR CHILDREN - LOS ANGELES,20174,,Private,#DIV/0!
SHRINERS HOSPITAL FOR CHILDREN - NORTHERN CALIFORNIA,20174,,Private,-1.708119522
SIERRA NEVADA MEMORIAL HOSPITAL,20174,,Private,0.16322519
SIERRA VIEW MEDICAL CENTER,20174,,Public,0.027108459
SIERRA VISTA HOSPITAL,20174,,Private,0.299031451
SIERRA VISTA REGIONAL MEDICAL CENTER,20174,,Private,0.15062368
SILVER LAKE MEDICAL CENTER,20174,,Private,-0.074734002
SONOMA DEVELOPMENTAL CENTER,20174,,Public,0.000457824
SONOMA VALLEY HOSPITAL,20174,,Public,-0.009674839
SONOMA WEST MEDICAL CENTER,20174,,Public,-0.969623221
SOUTH COAST GLOBAL MEDICAL CENTER,20174,,Private,-0.047259333
SOUTHERN CALIFORNIA HOSPITAL AT HOLLYWOOD,20174,,Private,-0.016461874
SOUTHERN INYO HOSPITAL,20174,,Public,0.312862812
SOUTHWEST HEALTHCARE SYSTEM - MURRIETA,20174,,Private,0.080794396
ST. AGNES MEDICAL CENTER,20174,,Private,0.142375979
ST. BERNARDINE MEDICAL CENTER,20174,,Private,-0.06565757
ST. ELIZABETH COMMUNITY HOSPITAL,20174,,Private,0.256074469
ST. FRANCIS MEDICAL CENTER,20174,,Private,0.165528187
ST. FRANCIS MEMORIAL HOSPITAL,20174,,Private,-0.100563647
ST. JOHN'S PLEASANT VALLEY HOSPITAL,20174,,Private,0.05616098
ST. JOHN'S REGIONAL MEDICAL CENTER,20174,,Private,-0.006407298
ST. JOSEPH HOSPITAL - EUREKA,20174,,Private,0.179766489
ST. JOSEPH HOSPITAL - ORANGE,20174,,Private,-0.119728159
ST. JOSEPH'S BEHAVIORAL HEALTH CENTER,20174,,Private,-0.115213792
ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,20174,,Private,0.026253932
ST. JUDE MEDICAL CENTER,20174,,Private,0.129835565
ST. LOUISE REGIONAL HOSPITAL,20174,,Private,-0.028867213
ST. MARY MEDICAL CENTER - APPLE VALLEY,20174,,Private,0.114887264
ST. MARY MEDICAL CENTER - LONG BEACH,20174,,Private,-0.06755163
ST. MARY'S MEDICAL CENTER - SAN FRANCISCO,20174,,Private,-0.142818556
ST. ROSE HOSPITAL,20174,,Private,0.001139016
ST. VINCENT MEDICAL CENTER,20174,,Private,-0.193103528
STANFORD UNIVERSITY HOSPITAL,20174,,Private,0.112490705
STANISLAUS SURGICAL HOSPITAL,20174,,Private,-0.01785493
STAR VIEW ADOLESCENT - PHF,20174,,Private,0.529114683
SURPRISE VALLEY COMMUNITY HOSPITAL,20174,,Public,-0.320797753
SUTTER - YUBA - PHF,20174,,Public,-0.064600182
SUTTER AMADOR HOSPITAL,20174,,Private,0.001966897
SUTTER AUBURN FAITH HOSPITAL,20174,,Private,-0.07166384
SUTTER CENTER FOR PSYCHIATRY,20174,,Private,-0.319785018
SUTTER COAST HOSPITAL,20174,,Private,0.003935235
SUTTER DAVIS HOSPITAL,20174,,Private,0.163294627
SUTTER DELTA MEDICAL CENTER,20174,,Private,0.079469884
SUTTER LAKESIDE HOSPITAL,20174,,Private,-0.097431029
SUTTER MATERNITY AND SURGERY CENTER OF SANTA CRUZ,20174,,Private,0.092152254
